202012160420;21.4;1008.62;57.0;-61;78
202012160425;21.4;1008.67;57.0;-61;78
202012160430;21.4;1008.70;56.7;-62;76
202012160435;21.5;1008.71;56.7;-61;78
202012160440;21.5;1008.64;56.4;-61;78
202012160445;21.5;1008.61;56.4;-61;78
202012160450;21.5;1008.62;56.5;-61;78
202012160455;21.4;1008.49;56.3;-63;74
202012160500;21.5;1008.55;56.3;-61;78
202012160505;21.4;1008.49;56.2;-61;78
202012160510;21.4;1008.53;56.3;-61;78
202012160515;21.4;1008.51;56.2;-61;78
202012160520;21.5;1008.47;56.1;-61;78
202012160525;21.5;1008.35;56.1;-61;78
202012160530;21.4;1008.38;56.0;-62;76
202012160535;21.5;1008.26;56.0;-62;76
202012160540;21.5;1008.34;55.7;-61;78
202012160545;21.5;1008.45;55.6;-60;80
202012160550;21.5;1008.50;55.6;-61;78
202012160555;21.5;1008.52;55.4;-60;80
202012160600;21.6;1008.44;55.4;-60;80
202012160605;21.6;1008.43;55.2;-61;78
202012160610;21.6;1008.31;55.2;-61;78
202012160615;21.6;1008.10;55.0;-61;78
202012160620;21.6;1008.18;55.1;-60;80
202012160625;21.6;1008.28;54.9;-61;78
202012160630;21.6;1008.28;55.0;-61;78
202012160635;21.6;1008.25;54.9;-63;74
202012160640;21.6;1008.26;54.9;-61;78
202012160645;21.7;1008.07;54.8;-63;74
202012160650;21.6;1008.07;54.9;-62;76
202012160655;21.6;1008.07;54.9;-62;76
202012160700;21.6;1007.94;55.1;-62;76
202012160705;21.6;1007.91;54.9;-62;76
202012160710;21.6;1008.11;54.8;-61;78
202012160715;21.6;1008.04;54.8;-62;76
202012160720;21.6;1008.05;54.5;-62;76
202012160725;21.6;1008.11;54.6;-63;74
202012160730;21.6;1008.11;54.6;-64;72
202012160735;21.6;1008.13;54.6;-63;74
202012160740;21.7;1008.11;54.4;-62;76
202012160745;21.7;1008.14;54.6;-61;78
202012160750;21.7;1008.09;54.2;-61;78
202012160755;21.7;1008.08;54.3;-62;76
202012160800;21.8;1008.07;53.9;-62;76
202012160805;21.7;1008.07;53.9;-62;76
202012160810;21.8;1008.07;54.0;-61;78
202012160815;21.7;1007.99;53.9;-62;76
202012160820;21.7;1008.06;54.0;-62;76
202012160825;21.7;1008.03;53.9;-64;72
202012160830;21.7;1008.14;53.7;-61;78
202012160835;21.7;1007.98;53.9;-63;74
202012160840;21.7;1008.01;54.0;-62;76
202012160845;21.7;1007.98;54.0;-63;74
202012160850;21.7;1008.02;53.9;-62;76
202012160855;21.6;1008.07;53.9;-63;74
202012160900;21.6;1008.02;54.0;-62;76
202012160905;21.7;1008.01;53.7;-63;74
202012160910;21.7;1008.08;53.5;-63;74
202012160915;21.7;1008.15;53.7;-63;74
202012160920;21.8;1008.13;53.5;-62;76
202012160925;21.7;1008.22;53.5;-63;74
202012160930;21.7;1008.22;53.4;-63;74
202012160935;21.8;1008.18;53.1;-62;76
202012160940;21.8;1008.01;53.1;-62;76
